Country Code,Year,Bucket,prod_usd,Country Name,Population,"GDP per capita (constant prices, PPP)",prod_pc,prod_pct_gdp
KGZ,2015,Coal,120915126.3746507,Kyrgyz Republic,6040036.0,11062.076465019798,20.018941339861335,0.18096911012290232
KOR,2015,Coal,110589662.94648407,"Korea, Rep.",51014947.0,50389.172890862304,2.16778943133047,0.004302093697837978
LAO,2015,Coal,286510984.2817886,Lao PDR,6801645.0,5995.152725042841,42.12377803925206,0.7026306079458727
MEX,2015,Coal,985301235.1089128,Mexico,121072306.0,21502.371593445947,8.138122314354142,0.03784755685663385
MKD,2015,Coal,371625716.5200442,North Macedonia,1912430.0,13483.497170343033,194.32121255159362,1.4411781312863206
MMR,2015,Coal,23421686.915053666,Myanmar,51089056.0,7339.042696871647,0.458448222551884,0.0062467033029703295
MNE,2015,Coal,111007069.96229906,,,,,
MNG,2015,Coal,1503304720.9715087,Mongolia,3026864.0,11376.50782050934,496.6542008400472,4.365612090071164
MOZ,2015,Coal,539155953.1404551,Mozambique,26547572.0,1925.4763413636283,20.309049473166702,1.0547545579699915
MWI,2015,Coal,3684692.091846176,Malawi,17085587.0,1338.3614485685648,0.2156608427820581,0.016113796688683513
MYS,2015,Coal,160458077.82902548,Malaysia,31232798.0,47327.93108603294,5.137486491893089,0.010855083613425106
NER,2015,Coal,13856558.76592046,Niger,19939498.0,1765.141056460292,0.6949301715580031,0.03936966788091
NGA,2015,Coal,2946549.9764652783,Nigeria,190671878.0,2277.653995618257,0.015453511065041685,0.0006784836983479975
NOR,2015,Coal,75419140.88697296,Norway,5188607.0,46039.23605041063,14.535527721982598,0.031572043693485555
NPL,2015,Coal,423425.5008733295,Nepal,27823629.0,3708.140710577445,0.015218198203883811,0.0004103996960113732
NZL,2015,Coal,212568378.39578816,New Zealand,4609400.0,47140.0764322301,46.11627942807918,0.09782818128090488
PAK,2015,Coal,213634841.4096105,Pakistan,217290883.0,5070.975020116,0.983174436313605,0.019388272125448462
PER,2015,Coal,15785232.456898712,Peru,30457600.0,18036.246219878947,0.5182690841333103,0.002873486410726038
PHL,2015,Coal,462523021.74083656,Philippines,105312992.0,15771.423269188406,4.391889480652459,0.027847134692229106
POL,2015,Coal,8514965199.010438,Poland,37986412.0,49635.16401454387,224.15818580102902,0.4516116552679209
PRK,2015,Coal,1950678776.9727051,,,,,
ROU,2015,Coal,1682875313.106389,Romania,19815616.0,17114.711282346223,84.92672209162657,0.4962205946134087
RUS,2015,Coal,23321629600.95922,Russian Federation,144640716.0,23773.946619153903,161.23834454026914,0.6782144636026254
SRB,2015,Coal,2368659993.877817,Serbia,7095383.0,21666.761830965737,333.8311679408733,1.5407524693596248
SVK,2015,Coal,108646193.8130708,Slovak Republic,5423801.0,54575.95467137783,20.03137537919824,0.03670366464464914
SVN,2015,Coal,198610069.61685055,Slovenia,2063531.0,53974.77280071544,96.24767915618935,0.17831974858245922
SWZ,2015,Coal,8885603.570518155,Eswatini,1142813.0,13318.6915117157,7.775203441436311,0.05837813297647824
THA,2015,Coal,949826591.4762988,Thailand,70540795.0,19044.29453055693,13.46492609668347,0.07070320234272129
TJK,2015,Coal,65319370.64849305,Tajikistan,8643840.0,8396.390795525931,7.556753786337213,0.09000002465778362
TUR,2015,Coal,3811971703.477439,Turkiye,78218479.0,9201.954596019688,48.73492494628333,0.529614925152572
TZA,2015,Coal,16132110.350936633,Tanzania,52020962.0,1948.6533048549536,0.3101078821059986,0.015913958698213954
UKR,2015,Coal,1906355142.2203443,Ukraine,45784896.0,22444.4233023716,41.63720590782481,0.18551247829756085
USA,2015,Coal,51001964632.76518,United States,321815121.0,45398.44009458687,158.4821883890446,0.34909170460229405
UZB,2015,Coal,218669743.00875735,Uzbekistan,30749346.0,7006.249295023456,7.1113624012932615,0.10150027642242858
VEN,2015,Coal,50260431.41451669,"Venezuela, RB",30573972.0,5775.887346989,1.6438960372736877,0.028461359069453792
VNM,2015,Coal,2612022515.3074336,Viet Nam,92823254.0,16020.308117201752,28.139743035806884,0.17565044835555896
XKX,2015,Coal,516630142.8033523,,,,,
ZAF,2015,Coal,15803287222.455568,South Africa,56723537.0,16334.3518247376,278.6019359557139,1.7056197818255912
ZMB,2015,Coal,6484854.957778546,Zambia,16399089.0,12557.775391228031,0.39543995143745764,0.0031489649967277153
ZWE,2015,Coal,271841177.7223637,Zimbabwe,14399013.0,4704.280180199332,18.879153572704165,0.40131864705184733
AFG,2016,Coal,119012923.6166123,,,,,
ALB,2016,Coal,280327.2255720464,Albania,2689469.0,12597.301,0.10423143957861065,0.0008274108841140706
ARG,2016,Coal,1191390.7086811904,Argentina,43900313.0,23189.53,0.027138547023142872,0.00011702931031005317
AUS,2016,Coal,35265585467.8018,Australia,24190907.0,49254.076,1457.8033584190046,2.959761865026164
BGD,2016,Coal,71598236.51974359,Bangladesh,160811932.0,4938.8290000000015,0.44522962711338854,0.009014882416730532
BGR,2016,Coal,2202966219.3372693,Bulgaria,6894139.0,20873.991,319.5418919370888,1.5308135944730872
BIH,2016,Coal,945273706.6544805,Bosnia and Herzegovina,3473003.0,12972.754,272.1776245671197,2.0980712697328547
BRA,2016,Coal,490942746.7706427,Brazil,203218114.0,15119.42,2.415841467609736,0.01597840041224952
BTN,2016,Coal,8254445.402388086,,,,,
BWA,2016,Coal,131301558.12220772,Botswana,2234776.0,14373.519,58.75378924876932,0.4087641255336938
CAN,2016,Coal,4307297902.720886,Canada,36110803.0,41055.42911763517,119.28003657855203,0.2905341367563878
CHL,2016,Coal,176968545.1312475,Chile,18267221.0,47912.94234265927,9.68776504818371,0.020219516010725587
CHN,2016,Coal,239049041606.5626,China,1387790000.0,15968.179891193948,172.2515954190206,1.0787177786869313
COD,2016,Coal,574670.8124226881,"Congo, Dem. Rep.",83956415.0,1805.481516034939,0.006844870787094567,0.00037911608212565646
COL,2016,Coal,6379066355.091216,Colombia,47437512.0,23318.799000730804,134.4730380271886,0.5766722292300485
CZE,2016,Coal,3134058381.8954787,Czechia,10566332.0,54587.06613216784,296.60797918288756,0.5433667720201915
DEU,2016,Coal,12308155792.76618,Germany,82348669.0,49838.65542580868,149.46393113853705,0.29989559281155476
ESP,2016,Coal,128416290.15300742,Spain,46458139.0,44187.7108565108,2.764129018448359,0.0062554247886346
ETH,2016,Coal,1021932.9008228952,Ethiopia,106718162.0,1882.276126695004,0.009575997952653037,0.0005087456519712153
GBR,2016,Coal,292787520.5566751,United Kingdom,65607000.0,48019.75532224967,4.462748190843585,0.00929356711814772
GEO,2016,Coal,20779255.59552794,Georgia,3727505.0,19249.12877189978,5.574574841758211,0.028960141042310827
GRC,2016,Coal,2289908306.7123117,Greece,10775971.0,30405.78439046397,212.50134272932914,0.6988845938010894
HUN,2016,Coal,647051932.801655,Hungary,9759755.0,21704.9548907029,66.297968832379,0.3054508482797035
IDN,2016,Coal,31971164144.472668,Indonesia,264627418.0,5181.5269314433335,120.81576575135033,2.331663375484891
IND,2016,Coal,49274377911.31367,India,1343944296.0,15978.11114994239,36.66400315695351,0.22946393859004863
IRN,2016,Coal,93909620.56663556,"Iran, Islamic Rep.",83812228.0,15181.154211794415,1.1204763649360994,0.00738070603396933
JPN,2016,Coal,93939335.2525462,Japan,127076000.0,49030.64395658552,0.7392374268354859,0.0015077049110145244
KAZ,2016,Coal,7223612000.0223875,Kazakhstan,18363600.0,19049.66341908973,393.36578884436534,2.064948761510254
KGZ,2016,Coal,129742448.17538238,Kyrgyz Republic,6175338.0,11064.810882152356,21.009772772823506,0.1898791854338195
KOR,2016,Coal,121031279.64073104,"Korea, Rep.",51217803.0,50829.47721990371,2.3630705057913364,0.00464901595499001
LAO,2016,Coal,927597883.691454,Lao PDR,6908802.0,6427.058521744433,134.26320275084655,2.0890303440772904
MEX,2016,Coal,958480342.7420176,Mexico,122251351.0,22221.40419040344,7.840243358472313,0.03528239390856412
MKD,2016,Coal,359523521.2955011,North Macedonia,1906313.0,13266.72768131394,188.59627002255198,1.421573386843449
MMR,2016,Coal,35479755.468138844,Myanmar,51495696.0,4978.201475640322,0.6889848710490066,0.013840035892890127
MNE,2016,Coal,97941356.80661912,,,,,
MNG,2016,Coal,2489466951.234476,Mongolia,3088856.0,10842.97749023716,805.9511195194842,7.432931777688827
MOZ,2016,Coal,385449935.1615638,Mozambique,27337105.0,1884.3738724365903,14.099881284487287,0.7482528542096283
MWI,2016,Coal,3037205.3254603297,Malawi,17557739.0,1454.09327883042,0.1729838520472556,0.01189633805242486
MYS,2016,Coal,169231093.21462068,Malaysia,31789685.0,47853.30513290314,5.323459267200058,0.011124538320634694
NER,2016,Coal,17284345.992514845,Niger,20685753.0,1738.1601293298008,0.8355676485412373,0.048071960370153884
NGA,2016,Coal,186417324.6781853,Nigeria,195443700.0,2226.9622957456813,0.9538159821891691,0.04283036062223906
NOR,2016,Coal,67418697.75007716,Norway,5234519.0,46551.43187119475,12.879635693380262,0.02766753926929145
NPL,2016,Coal,120680.87060876598,Nepal,27955462.0,4126.816592684603,0.00431689773571855,0.00010460599929182446
NZL,2016,Coal,200898048.0059477,New Zealand,4714100.0,48419.77351737392,42.61641628432738,0.08801448909924334
PAK,2016,Coal,262758557.69099513,Pakistan,220138869.0,6147.60404562564,1.1936036506619607,0.01941575354891758
PER,2016,Coal,18656337.516270835,Peru,30866494.0,20108.504195832804,0.6044203632673939,0.003005794749231777
PHL,2016,Coal,785704932.2508769,Philippines,106735719.0,5145.19988163627,7.361218340140445,0.1430696281871063
POL,2016,Coal,9184711300.44892,Poland,37970087.0,50304.95414613763,241.8933435798796,0.4808539192326288
PRK,2016,Coal,2504793842.292628,,,,,
ROU,2016,Coal,1627654368.6314971,Romania,19702267.0,16925.825789061102,82.61254243643623,0.488085742261553
RUS,2016,Coal,27051577267.70248,Russian Federation,145015460.0,23768.7051129678,186.54271253356353,0.7848248848515901
SRB,2016,Coal,2690720874.6532874,Serbia,7058322.0,16676.566469525114,381.21254239368614,2.2859174464378915
SVK,2016,Coal,127338642.2161021,Slovak Republic,5430798.0,54577.92896320268,23.447501125267795,0.04296150764730644
SVN,2016,Coal,234696190.5296862,Slovenia,2065042.0,53973.892887247945,113.65201798785992,0.21056850248930575
SWZ,2016,Coal,11102219.605168112,Eswatini,1149507.0,13327.441566363555,9.658244451898172,0.07246885611019385
THA,2016,Coal,1196276251.568467,Thailand,70859841.0,19046.89596025568,16.882288115329906,0.08863537738935225
TJK,2016,Coal,95409371.22344598,Tajikistan,8865631.0,10979.023220508192,10.76171241769999,0.09802067270973362
TUR,2016,Coal,5590966166.861438,Turkiye,79277962.0,5253.475424057653,70.52358594764883,1.342417737878712
TZA,2016,Coal,19344681.018662993,Tanzania,53824013.0,1948.8713850226304,0.3594061449610417,0.01844175802072584
UKR,2016,Coal,2254531711.6631837,Ukraine,45616832.0,20318.716647979574,49.42324165920123,0.2432399767930998
USA,2016,Coal,46297905549.35532,United States,324353340.0,46571.53102662,142.73910528979084,0.3064943370837476
UZB,2016,Coal,271023865.7733741,Uzbekistan,31284568.0,6104.964098942901,8.663180702171566,0.14190387628440979
VEN,2016,Coal,57887572.08062758,"Venezuela, RB",30765720.0,18648.71608101599,1.8815607787052466,0.010089492330362822
VNM,2016,Coal,2714618770.6333046,Viet Nam,94000117.0,16018.00199683721,28.878887146845834,0.18029019569699162
XKX,2016,Coal,616779325.6303234,,,,,
ZAF,2016,Coal,17591351259.32652,South Africa,57259551.0,16315.488926779191,307.221257451469,1.8830036833724046
ZMB,2016,Coal,9073491.473703211,Zambia,16914423.0,8354.353953206106,0.5364351756901912,0.006421025236599251
ZWE,2016,Coal,114639818.89768836,Zimbabwe,14600294.0,5979.831282619898,7.851884276966502,0.13130611727771715
AFG,2017,Coal,206294187.0860043,,,,,
ALB,2017,Coal,4330351.650066715,Albania,2648285.0,13039.696,1.6351531840669395,0.01253981062186526
ARG,2017,Coal,1557985.2132305242,Argentina,44288894.0,23597.118,0.0351777855014967,0.0001490766181764091
AUS,2017,Coal,46314428830.574394,Australia,24592588.0,49684.17600000001,1883.2677890824014,3.7904780570022956
BGD,2017,Coal,109262114.90137243,Bangladesh,162186147.0,5226.651999999998,0.6736833997380333,0.012889386929492024
BGR,2017,Coal,3256047888.532772,Bulgaria,6803468.0,21604.834,478.5864927317615,2.2151824574618884
BIH,2017,Coal,1321087113.1003878,Bosnia and Herzegovina,3428682.0,13420.36,385.3046485793631,2.8710455500401113
BRA,2017,Coal,958305313.9504942,Brazil,204703445.0,15242.718,4.681432273650764,0.03071258205820487
BTN,2017,Coal,15205841.543050569,,,,,
BWA,2017,Coal,208589461.73669836,Botswana,2266747.0,14656.773,92.0215011806339,0.6278428490407397
CAN,2017,Coal,5729808337.673058,Canada,36545075.0,41890.47068920383,156.78742861173654,0.3742794626849213
CHL,2017,Coal,234911221.8273908,Chile,18558868.0,46676.63906483416,12.65762663042761,0.027117690742142084
CHN,2017,Coal,331742591626.85004,China,1396215000.0,15968.282538434012,237.6013662844548,1.4879581803025639
COD,2017,Coal,753104.6347942112,"Congo, Dem. Rep.",87083398.0,1778.2740684076125,0.008648085078101928,0.00048631902313269463
COL,2017,Coal,8592038137.81335,Colombia,48131078.0,23444.510379499152,178.5133118733254,0.7614290466454987
CZE,2017,Coal,4159020345.6510305,Czechia,10594438.0,54591.93968404092,392.56639622139755,0.7190922295368781
DEU,2017,Coal,16486025284.121376,Germany,82657002.0,50740.07969054543,199.4510432899729,0.393083819549336
ESP,2017,Coal,281953432.1494145,Spain,46571232.0,44174.617107286525,6.054240354848557,0.013705246929802864
ETH,2017,Coal,3294832.777224664,Ethiopia,109666481.0,2561.446342544168,0.03004411874239554,0.0011729357060259198
GBR,2017,Coal,286279969.88933444,United Kingdom,65966000.0,46855.45971452836,4.339810961545863,0.009262124388463163
GEO,2017,Coal,25239642.86857254,Georgia,3728004.0,19413.284989389776,6.770283204785333,0.0348744852222877
GRC,2017,Coal,3558664158.4089556,Greece,10754679.0,19145.928268693147,330.8945026075586,1.7282761011312648
HUN,2017,Coal,750669282.6814454,Hungary,9726756.0,21425.07070924455,77.1757081889836,0.3602121516251688
IDN,2017,Coal,43421018145.10164,Indonesia,267346658.0,5181.417772861536,162.41466592450033,3.1345603277769234
IND,2017,Coal,67971835365.66893,India,1359657400.0,15977.503823735226,49.99188425383404,0.3128892022517878
IRN,2017,Coal,129116212.38845225,"Iran, Islamic Rep.",85026754.0,12792.727048739453,1.5185362996269651,0.011870309542613089
JPN,2017,Coal,130712417.66189854,Japan,126972000.0,49293.51994699596,1.0294586023839787,0.0020884258285692086
KAZ,2017,Coal,10571104090.802526,Kazakhstan,18651931.0,12157.274187024454,566.756551415643,4.661871918793659
KGZ,2017,Coal,176075863.61488658,Kyrgyz Republic,6306696.0,10802.289277517477,27.918876003360012,0.2584533267542357
KOR,2017,Coal,139795047.83367544,"Korea, Rep.",51361911.0,52924.33544529796,2.7217649248618385,0.005142747475166743
LAO,2017,Coal,1277715064.077954,Lao PDR,7018147.0,5031.692428530945,182.05874913676703,3.6182408150476117
MEX,2017,Coal,1200072235.5445757,Mexico,123400057.0,22222.41434502027,9.725054142759234,0.043762365293753436
MKD,2017,Coal,476048547.946784,North Macedonia,1898657.0,16390.465542942213,250.72909322051535,1.5297252696307955
MMR,2017,Coal,63804342.59287646,Myanmar,51894938.0,5468.498806115822,1.2294906796666074,0.02248314799468509
MNE,2017,Coal,138840017.01867703,,,,,
MNG,2017,Coal,4532287244.078847,Mongolia,3148917.0,9963.510881456634,1439.3161979432443,14.445873699219776
MOZ,2017,Coal,1059994773.472852,Mozambique,28166393.0,1897.5673675770631,37.633316181907,1.9832400590846824
MWI,2017,Coal,4257865.3289677715,Malawi,18039715.0,2330.460499783967,0.23602730580653694,0.01012792561077163
MYS,2017,Coal,281304538.36845994,Malaysia,32355644.0,48019.98720803149,8.694141225205097,0.018105255187887626
NER,2017,Coal,22008729.847226027,Niger,21435446.0,1756.0535727900788,1.0267446661583821,0.05846886917732553
NGA,2017,Coal,216298334.9165312,Nigeria,200254579.0,2226.898553513056,1.0801167993093992,0.048503188329143014
NOR,2017,Coal,12614502.632803028,Norway,5276968.0,46548.40579276596,2.3904830639115167,0.0051354778390348636
NPL,2017,Coal,684383.83686923,Nepal,28011258.0,4131.258386501304,0.024432456295580513,0.0005914047006939202
NZL,2017,Coal,274747915.2798621,New Zealand,4813600.0,48410.74919656142,57.07742963267868,0.11790238858094941
PAK,2017,Coal,372221212.6424041,Pakistan,223273967.0,6171.165790158997,1.6671052950942735,0.027014430527093673
PER,2017,Coal,28340268.788099658,Peru,31324637.0,18440.954895457256,0.904727763903526,0.004906078720068864
PHL,2017,Coal,1123286440.0855927,Philippines,108119693.0,5146.153112066475,10.389286252279618,0.20188451501606655
POL,2017,Coal,12147107068.83388,Poland,37974826.0,49871.18713799541,319.8726195304721,0.6413976443860716
PRK,2017,Coal,2046373568.8945704,,,,,
ROU,2017,Coal,2449152096.2318287,Romania,19588715.0,17825.124916992863,125.02872680682876,0.7014185167793
RUS,2017,Coal,38596612533.203316,Russian Federation,145293260.0,23698.31346084959,265.64626971136386,1.1209501053744624
SRB,2017,Coal,3744247968.0381193,Serbia,7020858.0,15143.504967413017,533.3034748798678,3.52166474027956
SVK,2017,Coal,157681282.91003793,Slovak Republic,5439232.0,47872.60800881912,28.989622599300404,0.06055576206326573
SVN,2017,Coal,315895763.90151024,Slovenia,2066388.0,54572.15515669376,152.87340223690336,0.280130776946514
SWZ,2017,Coal,19041968.276533578,Eswatini,1158195.0,10483.534879480396,16.441072769726667,0.15682756778829499
THA,2017,Coal,1530556860.017081,Thailand,71160187.0,19045.72985318681,21.508612112234626,0.11293141443269875
TJK,2017,Coal,165683019.65472645,Tajikistan,9085946.0,10475.194530953073,18.235087425649066,0.17407874738522847
TUR,2017,Coal,8102231027.155434,Turkiye,80312698.0,5255.487494070654,100.88356173958238,1.9195852307402732
TZA,2017,Coal,53004727.991848126,Tanzania,55652890.0,2148.9762879517657,0.9524164511824655,0.04431954212441467
UKR,2017,Coal,2323798488.7368875,Ukraine,45436041.0,17544.59509878016,51.14438753008625,0.29151078860544477
USA,2017,Coal,66138655081.281624,United States,326608609.0,48728.67229632736,202.50126071012912,0.41556900930664487
UZB,2017,Coal,380188871.4023682,Uzbekistan,31819178.0,6372.264171850757,11.94841901328715,0.18750664898779387
VEN,2017,Coal,74745635.00332545,"Venezuela, RB",30565323.0,11807.909308482234,2.445439068428148,0.020710178275772005
VNM,2017,Coal,3615749489.726357,Viet Nam,95176977.0,16010.826926196733,37.98974924078916,0.23727537257073686
XKX,2017,Coal,713067427.2327257,,,,,
ZAF,2017,Coal,23755085545.510612,South Africa,57635162.0,15779.585625551834,412.16307408853316,2.6120018856586373
ZMB,2017,Coal,19637956.45689385,Zambia,17441320.0,12940.44417240009,1.1259443927921653,0.008700971757937225
ZWE,2017,Coal,275636296.3346813,Zimbabwe,14812482.0,1338.4733170658037,18.60838017117464,1.3902690426408995
AFG,2018,Coal,276803977.9158296,,,,,
ALB,2018,Coal,11096616.966273122,Albania,2607733.0,13570.554,4.255273437224257,0.031356667069187126
ARG,2018,Coal,4454499.096461072,Argentina,44654882.0,22747.258,0.09975391036664416,0.0004385315819895486
AUS,2018,Coal,56910132419.38546,Australia,24963258.0,50312.98299999999,2279.7558082917485,4.5311481696319795
BGD,2018,Coal,104543266.59339584,Bangladesh,163523103.0,5565.68,0.6393180209734391,0.011486790849877087
BGR,2018,Coal,3453538953.789087,Bulgaria,6710798.0,22345.527,514.6241853486108,2.303029977089423
BIH,2018,Coal,1628119080.0641656,Bosnia and Herzegovina,3387000.0,13966.112,480.69651020494996,3.4418778125576397
BRA,2018,Coal,1187088115.0479133,Brazil,206107261.0,15434.776,5.7595647493850946,0.037315505902936946
BTN,2018,Coal,21154228.24598991,,,,,
BWA,2018,Coal,281074250.52449346,Botswana,2299141.0,14962.081,122.2518542901429,0.8170778803439369
CAN,2018,Coal,6182400881.209317,Canada,37072620.0,41898.03237743772,166.7646063647327,0.3980249116770845
CHL,2018,Coal,259828078.880783,Chile,18893191.0,46249.133914685066,13.752471929214233,0.02973563127600004
CHN,2018,Coal,418727444298.7555,China,1402760000.0,15968.357586057362,298.5025551760497,1.8693378675129666
COD,2018,Coal,905846.282961072,"Congo, Dem. Rep.",90047644.0,1777.2487757084018,0.010059633353217681,0.0005660228039379555
COL,2018,Coal,9766745623.488976,Colombia,49024465.0,23678.048890308182,199.22187062090276,0.841377900450436
CZE,2018,Coal,4902553314.1706915,Czechia,10629928.0,54596.6215115864,461.20287119260746,0.8447461737073452
DEU,2018,Coal,19138309351.88142,Germany,82905782.0,51766.01677425372,230.84408457641013,0.44593750680701866
ESP,2018,Coal,272449688.06442106,Spain,46782011.0,44161.01228599906,5.823813090557844,0.013187680238942899
ETH,2018,Coal,313309.5831191608,Ethiopia,112664152.0,2484.857647400884,0.002780916356776562,0.0001119145138831333
GBR,2018,Coal,315045411.058885,United Kingdom,66289000.0,46802.144598630766,4.752604671346452,0.01015467285122121
GEO,2018,Coal,15615884.07196592,Georgia,3726549.0,19402.046717622063,4.19044109495566,0.021597933228094224
GRC,2018,Coal,4141343507.210014,Greece,10732882.0,19215.018168975665,385.85568230508954,2.0080942880818475
HUN,2018,Coal,894374758.8644384,Hungary,9706964.0,21417.386784968032,92.13743440940323,0.43019923641697805
IDN,2018,Coal,63157068054.40862,Indonesia,269951846.0,5177.327873967164,233.95679262889212,4.518871478186315
IND,2018,Coal,87527397091.11359,India,1374659064.0,15977.868281165986,63.67207650486462,0.39850169862720974
IRN,2018,Coal,198101788.23646423,"Iran, Islamic Rep.",86117998.0,12528.902041119534,2.3003529208431464,0.018360371190495762
JPN,2018,Coal,117839844.4886253,Japan,126811000.0,49311.19282490599,0.9292556993370078,0.0018844721575416064
KAZ,2018,Coal,13415957112.245195,Kazakhstan,18932727.0,12866.756836019493,708.6119771465144,5.507308377529991
KGZ,2018,Coal,271210377.11854494,Kyrgyz Republic,6444079.0,11423.05058495532,42.086755472511264,0.3684370926969495
KOR,2018,Coal,136094345.55207148,"Korea, Rep.",51585058.0,52945.22485624034,2.638251284937423,0.004982982492001764
LAO,2018,Coal,1816931867.5920055,Lao PDR,7128045.0,5028.652522981962,254.89904561377006,5.068933366320893
MEX,2018,Coal,1358769424.441608,Mexico,124573711.0,22424.27166954389,10.907352871920208,0.04864083450582841
MKD,2018,Coal,560094494.6023728,North Macedonia,1889051.0,17705.831011375583,296.4951685276749,1.6745622859338467
MMR,2018,Coal,135947032.30030492,Myanmar,52272247.0,9979.462286683609,2.600749730546401,0.026061020682615222
MNE,2018,Coal,180702292.833348,,,,,
MNG,2018,Coal,5820209568.045869,Mongolia,3208189.0,9609.854407822504,1814.1729081565547,18.878255914884644
MOZ,2018,Coal,1463668235.701066,Mozambique,29018644.0,3232.864409572354,50.438891483043314,1.560191987442969
MWI,2018,Coal,5633571.264520276,Malawi,18528081.0,3534.5990578471265,0.30405584175286565,0.008602272472116305
MYS,2018,Coal,300380099.43010134,Malaysia,32910967.0,51234.09591716305,9.127051764541022,0.01781440972296639
NER,2018,Coal,25089677.422314297,Niger,22188069.0,1832.6214179083472,1.1307733639333057,0.06170250728728838
NGA,2018,Coal,304780247.7495847,Nigeria,204938755.0,2226.7398930261625,1.4871772191139967,0.06678719969816085
NOR,2018,Coal,16135386.915244097,Norway,5311916.0,45431.625816348766,3.0375832214297245,0.0066860544100022885
NPL,2018,Coal,1750887.634178382,Nepal,28079689.0,4134.180157820003,0.0623542388300092,0.001508261286389833
NZL,2018,Coal,365825794.91225815,New Zealand,4900600.0,48419.21200635859,74.64918477579442,0.1541726551972618
PAK,2018,Coal,506141610.604499,Pakistan,226928892.0,7220.773778206752,2.230397399571752,0.03088862036231333
PER,2018,Coal,24523636.72624899,Peru,31897584.0,18446.454697591507,0.7688242697706821,0.0041678700995647945
PHL,2018,Coal,1331068645.1086583,Philippines,109465287.0,5151.098343683594,12.159732839403768,0.23606097240046553
POL,2018,Coal,14149092478.281204,Poland,37974750.0,51397.374488222864,372.5921165585344,0.7249244154366479
PRK,2018,Coal,2047212599.4920225,,,,,
ROU,2018,Coal,2701452264.4364667,Romania,19473970.0,18426.967929836926,138.72118856280804,0.7528161393182372
RUS,2018,Coal,49964091866.4999,Russian Federation,145398106.0,23694.88993863908,343.6364698347577,1.4502556066926153
SRB,2018,Coal,4260987684.263512,Serbia,6982604.0,16776.4310516836,610.2290326450579,3.637418654570266
SVK,2018,Coal,161467099.93781108,Slovak Republic,5446771.0,54594.11309775813,29.644554532917038,0.05429991046806542
SVN,2018,Coal,364233430.377598,Slovenia,2073894.0,54584.68630886343,175.6277950452617,0.3217528704873098
SWZ,2018,Coal,16347694.637813097,Eswatini,1168929.0,5305.399306356934,13.985190407469656,0.2636029750053419
THA,2018,Coal,1681697962.7779615,Thailand,71376079.0,19042.550500961628,23.561086379905536,0.12372862752138021
TJK,2018,Coal,215479883.02114555,Tajikistan,9307333.0,10980.204524823142,23.15162496293466,0.2108487588787201
TUR,2018,Coal,11168900895.345364,Turkiye,81407204.0,5258.835460001552,137.1979425229414,2.608903502808983
TZA,2018,Coal,71069528.89913535,Tanzania,57437145.0,2283.890791802034,1.2373443857478528,0.05417703815739649
UKR,2018,Coal,3033905663.2073703,Ukraine,45208907.0,17564.1919178536,67.1085824571554,0.38207611697149046
USA,2018,Coal,77658604373.69469,United States,328529577.0,46574.95927674595,236.38238323271176,0.5075310572536201
UZB,2018,Coal,472673987.3726485,Uzbekistan,32373490.0,6772.826119420881,14.600649709767112,0.21557691652381528
VEN,2018,Coal,86395089.23741224,"Venezuela, RB",29807592.0,8206.734169634565,2.8984256506668586,0.03531765000249693
VNM,2018,Coal,4799173607.127759,Viet Nam,96237319.0,16031.59816151737,49.8681141265766,0.31106140276320804
XKX,2018,Coal,811838348.3308696,,,,,
ZAF,2018,Coal,28676424582.16715,South Africa,58613001.0,16936.44080019394,489.2502361748573,2.888742929797002
ZMB,2018,Coal,40974937.53267576,Zambia,17973569.0,13046.80761825345,2.2797329530198347,0.017473492518049548
ZWE,2018,Coal,379040054.0265236,Zimbabwe,15034452.0,6071.461810034445,25.211431319646607,0.41524483079147584
AFG,2019,Coal,175827771.0399958,,,,,
ALB,2019,Coal,2547990.3245324744,Albania,2567801.0,13862.63,0.9922849646574927,0.007157984918139579
ARG,2019,Coal,5657360.452824846,Argentina,44973465.0,22071.752,0.1257932972881864,0.000569928917687125
AUS,2019,Coal,43067858523.209656,Australia,25334826.0,50474.874,1699.946884308961,3.367907137933541
BGD,2019,Coal,66222761.69401666,Bangladesh,164913055.0,5815.383,0.40156166953560263,0.006905162902178629
BGR,2019,Coal,2506153967.268377,Bulgaria,6616726.0,23409.596,378.7604273274089,1.617970798502498
BIH,2019,Coal,1099461770.3111038,Bosnia and Herzegovina,3345533.0,14389.734,328.6357570859722,2.2838209315472557
BRA,2019,Coal,775395867.46515,Brazil,207455459.0,15546.657,3.737649860855915,0.024041502046748153
BTN,2019,Coal,15188077.165120428,,,,,
BWA,2019,Coal,173500962.71427998,Botswana,2332083.0,15117.995,74.39742183887965,0.4921116976085761
CAN,2019,Coal,4257691832.2937646,Canada,37618495.0,41906.03748702023,113.18081258417607,0.27008235416968773
CHL,2019,Coal,132047872.5109337,Chile,19197744.0,48298.277184310806,6.878301560377808,0.01424129795381636
CHN,2019,Coal,316115186714.57733,China,1407745000.0,15968.425578631766,224.55429549710874,1.4062394216095873
COD,2019,Coal,657545.8902019289,"Congo, Dem. Rep.",92947442.0,3054.8877327464743,0.00707438393196371,0.00023157590559321595
COL,2019,Coal,6932406537.810097,Colombia,49907985.0,23678.410119027463,138.90375533714888,0.5866261908586878
