Year,Country Code,Value,Variable
2030,KAZ,18.583,General government revenue
1980,KEN,,General government revenue
1981,KEN,,General government revenue
1982,KEN,13.11,General government revenue
1983,KEN,12.461,General government revenue
1984,KEN,12.321,General government revenue
1985,KEN,12.537,General government revenue
1986,KEN,12.315,General government revenue
1987,KEN,13.207,General government revenue
1988,KEN,13.965,General government revenue
1989,KEN,13.92,General government revenue
1990,KEN,13.903,General government revenue
1991,KEN,9.876,General government revenue
1992,KEN,9.325,General government revenue
1993,KEN,10.348,General government revenue
1994,KEN,14.655,General government revenue
1995,KEN,17.099,General government revenue
1996,KEN,14.728,General government revenue
1997,KEN,14.645,General government revenue
1998,KEN,15.315,General government revenue
1999,KEN,14.525,General government revenue
2000,KEN,14.475,General government revenue
2001,KEN,14.412,General government revenue
2002,KEN,14.356,General government revenue
2003,KEN,15.286,General government revenue
2004,KEN,15.95,General government revenue
2005,KEN,16.056,General government revenue
2006,KEN,16.878,General government revenue
2007,KEN,17.122,General government revenue
2008,KEN,16.964,General government revenue
2009,KEN,17.15,General government revenue
2010,KEN,17.87,General government revenue
2011,KEN,16.48,General government revenue
2012,KEN,16.81,General government revenue
2013,KEN,17.985,General government revenue
2014,KEN,17.672,General government revenue
2015,KEN,17.145,General government revenue
2016,KEN,17.891,General government revenue
2017,KEN,17.802,General government revenue
2018,KEN,17.543,General government revenue
2019,KEN,17.0,General government revenue
2020,KEN,16.669,General government revenue
2021,KEN,16.819,General government revenue
2022,KEN,17.104,General government revenue
2023,KEN,16.905,General government revenue
2024,KEN,17.371,General government revenue
2025,KEN,17.6,General government revenue
2026,KEN,18.097,General government revenue
2027,KEN,18.683,General government revenue
2028,KEN,19.003,General government revenue
2029,KEN,19.115,General government revenue
2030,KEN,19.113,General government revenue
1980,KIR,,General government revenue
1981,KIR,,General government revenue
1982,KIR,,General government revenue
1983,KIR,,General government revenue
1984,KIR,,General government revenue
1985,KIR,,General government revenue
1986,KIR,,General government revenue
1987,KIR,,General government revenue
1988,KIR,48.708,General government revenue
1989,KIR,62.679,General government revenue
1990,KIR,100.93,General government revenue
1991,KIR,85.933,General government revenue
1992,KIR,66.716,General government revenue
1993,KIR,61.526,General government revenue
1994,KIR,55.325,General government revenue
1995,KIR,64.479,General government revenue
1996,KIR,48.152,General government revenue
1997,KIR,76.827,General government revenue
1998,KIR,89.324,General government revenue
1999,KIR,75.805,General government revenue
2000,KIR,65.974,General government revenue
2001,KIR,90.418,General government revenue
2002,KIR,100.012,General government revenue
2003,KIR,75.483,General government revenue
2004,KIR,84.557,General government revenue
2005,KIR,85.665,General government revenue
2006,KIR,69.847,General government revenue
2007,KIR,64.826,General government revenue
2008,KIR,63.546,General government revenue
2009,KIR,66.102,General government revenue
2010,KIR,67.939,General government revenue
2011,KIR,63.3,General government revenue
2012,KIR,78.475,General government revenue
2013,KIR,89.74,General government revenue
2014,KIR,136.204,General government revenue
2015,KIR,133.466,General government revenue
2016,KIR,119.111,General government revenue
2017,KIR,126.145,General government revenue
2018,KIR,114.012,General government revenue
2019,KIR,119.08,General government revenue
2020,KIR,105.797,General government revenue
2021,KIR,73.278,General government revenue
2022,KIR,69.227,General government revenue
2023,KIR,95.448,General government revenue
2024,KIR,76.076,General government revenue
2025,KIR,111.585,General government revenue
2026,KIR,94.559,General government revenue
2027,KIR,88.956,General government revenue
2028,KIR,89.38,General government revenue
2029,KIR,86.656,General government revenue
2030,KIR,85.48,General government revenue
1980,KOR,,General government revenue
1981,KOR,,General government revenue
1982,KOR,,General government revenue
1983,KOR,,General government revenue
1984,KOR,,General government revenue
1985,KOR,,General government revenue
